request_id,phase_type,t_start,t_end,prefill_tokens,decode_tokens
cmpl-17a972fab83a48f68bf61daf63173de5,prefill,165.06552839279175,165.10696959495544,1853,0
cmpl-17a972fab83a48f68bf61daf63173de5,decode,165.10696959495544,171.7453212738037,0,840
cmpl-fcc665474ca04cf9b2f0634fa0925680,prefill,164.11703777313232,164.17703223228455,2755,0
cmpl-fcc665474ca04cf9b2f0634fa0925680,decode,164.17703223228455,171.96888875961304,0,991
cmpl-2c1b1c57708441baae2ab5b990fa6be9,prefill,168.8605465888977,169.01375579833984,6211,0
cmpl-2c1b1c57708441baae2ab5b990fa6be9,decode,169.01375579833984,172.06667637825012,0,407
cmpl-f01b7f5bfaf24a75b0ecc08d7bf30e44,prefill,167.90154266357422,167.92913961410522,818,0
cmpl-f01b7f5bfaf24a75b0ecc08d7bf30e44,decode,167.92913961410522,173.01415157318115,0,667
cmpl-3086f5fda812429cb0ce18bc6d5582dc,prefill,166.0142855644226,166.1147677898407,4128,0
cmpl-3086f5fda812429cb0ce18bc6d5582dc,decode,166.1147677898407,173.30479288101196,0,936
cmpl-f12a71b531f34e83932ae7a71b1de559,prefill,169.79640245437622,169.82225275039673,928,0
cmpl-f12a71b531f34e83932ae7a71b1de559,decode,169.82225275039673,173.8644301891327,0,559
cmpl-fb7f94a275144acfba38289641c609b1,prefill,166.9636025428772,167.03180599212646,3329,0
cmpl-fb7f94a275144acfba38289641c609b1,decode,167.03180599212646,174.6639850139618,0,1024
cmpl-99abf4f4d5cd492ea4c96d3498ca505e,prefill,178.64069199562073,178.6903212070465,2328,0
cmpl-99abf4f4d5cd492ea4c96d3498ca505e,decode,178.6903212070465,183.0980498790741,0,575
cmpl-944e71f4fde0489e84bf9d4e9994a74c,prefill,177.05492115020752,177.10587191581726,2425,0
cmpl-944e71f4fde0489e84bf9d4e9994a74c,decode,177.10587191581726,185.11063623428345,0,1024
cmpl-7d87b122053f4a628d75e77271986041,prefill,177.84468483924866,177.87680554389954,1441,0
cmpl-7d87b122053f4a628d75e77271986041,decode,177.87680554389954,186.06210827827454,0,1024
cmpl-a64c39dd83694cbb947e991fe6bfb4e9,prefill,180.2264552116394,180.30439734458923,3700,0
cmpl-a64c39dd83694cbb947e991fe6bfb4e9,decode,180.30439734458923,186.9966356754303,0,802
cmpl-2caac74f56ee4793a297e48c32153ce1,prefill,179.436678647995,179.51812410354614,3613,0
cmpl-2caac74f56ee4793a297e48c32153ce1,decode,179.51812410354614,188.10041522979736,0,1024
