request_id,phase_type,t_start,t_end,prefill_tokens,decode_tokens
cmpl-5c81ab61e2dc42388f4d3fcb9d617f5a,prefill,64.91103196144104,64.9624490737915,4394,0
cmpl-5c81ab61e2dc42388f4d3fcb9d617f5a,decode,64.9624490737915,67.97321820259094,0,608
cmpl-390df7d6e0af4606a084f40c2826ca31,prefill,63.89609456062317,63.901795387268066,2,0
cmpl-390df7d6e0af4606a084f40c2826ca31,decode,63.901795387268066,68.08478903770447,0,839
cmpl-888efd73feab47d29aa25bbb60fb9a95,prefill,65.91721439361572,65.9851746559143,5182,0
cmpl-888efd73feab47d29aa25bbb60fb9a95,decode,65.9851746559143,69.98102760314941,0,842
cmpl-0571b00669c74333b43b160395b59d7e,prefill,66.92026019096375,66.97111392021179,4507,0
cmpl-0571b00669c74333b43b160395b59d7e,decode,66.97111392021179,70.6637396812439,0,796
cmpl-c2249442e80f4c71aafb0df8b5076c99,prefill,73.79945683479309,73.8666307926178,5429,0
cmpl-c2249442e80f4c71aafb0df8b5076c99,decode,73.8666307926178,76.21626782417297,0,483
cmpl-9d07f3d6b597466b9eb97089f96f4391,prefill,76.05601096153259,76.06152248382568,2,0
cmpl-9d07f3d6b597466b9eb97089f96f4391,decode,76.06152248382568,77.84132432937622,0,361
cmpl-21f1e0b03750428e93fa1b968dc60c7e,prefill,74.54848051071167,74.62588834762573,6483,0
cmpl-21f1e0b03750428e93fa1b968dc60c7e,decode,74.62588834762573,78.32249593734741,0,761
cmpl-e6b963799b15427b89cb4ddf9d8e75a4,prefill,73.79909801483154,73.82596588134766,1868,0
cmpl-e6b963799b15427b89cb4ddf9d8e75a4,decode,73.82596588134766,78.92517852783203,0,1024
cmpl-63359c25bc6640df98d03225eee7cd14,prefill,78.34446501731873,78.3855812549591,3905,0
cmpl-63359c25bc6640df98d03225eee7cd14,decode,78.3855812549591,79.88042402267456,0,302
cmpl-4232b973b45b487f8d95c62e287bd995,prefill,79.10417485237122,79.15331554412842,4245,0
cmpl-4232b973b45b487f8d95c62e287bd995,decode,79.15331554412842,79.99906587600708,0,175
cmpl-2a6888da96d1409a8aa9c2769978262d,prefill,75.29552507400513,75.30108118057251,2,0
cmpl-2a6888da96d1409a8aa9c2769978262d,decode,75.30108118057251,80.34376072883606,0,1024
cmpl-2cec5f5ea00042289a527252977c95a9,prefill,76.81747221946716,76.83517146110535,881,0
cmpl-2cec5f5ea00042289a527252977c95a9,decode,76.83517146110535,81.50776100158691,0,932
cmpl-53254f5afd2c429a897d04f5d42d150b,prefill,77.58419823646545,77.63640642166138,4426,0
cmpl-53254f5afd2c429a897d04f5d42d150b,decode,77.63640642166138,82.73227882385254,0,1024
cmpl-cf4211c8f70649ef94d7d8550ccc7263,prefill,81.38332200050354,81.46774578094482,7168,0
cmpl-cf4211c8f70649ef94d7d8550ccc7263,decode,81.46774578094482,83.87354826927185,0,471
cmpl-34baff0c030b46c2876f8ca8509a3254,prefill,79.85583472251892,79.8641905784607,455,0
cmpl-34baff0c030b46c2876f8ca8509a3254,decode,79.8641905784607,84.63490581512451,0,932
cmpl-5d86aeb63d7f4d1989fd226b5010b07f,prefill,80.615957736969,80.64094495773315,2056,0
cmpl-5d86aeb63d7f4d1989fd226b5010b07f,decode,80.64094495773315,85.43116211891174,0,926
cmpl-a4f90f237ed942cbba211e73c23c6d8d,prefill,82.1359634399414,82.1579577922821,1510,0
cmpl-a4f90f237ed942cbba211e73c23c6d8d,decode,82.1579577922821,85.73757672309875,0,688
cmpl-0854c5125de8459d8aff9b37a7256fe7,prefill,84.4239571094513,84.50600266456604,7168,0
cmpl-0854c5125de8459d8aff9b37a7256fe7,decode,84.50600266456604,86.220858335495,0,333
cmpl-86a6aa87f62d409a8132022dce55862b,prefill,83.6539261341095,83.68522119522095,2331,0
cmpl-86a6aa87f62d409a8132022dce55862b,decode,83.68522119522095,87.04737448692322,0,651
cmpl-05afb8a394654ea986b2a801f0d5990d,prefill,86.69304537773132,86.71785807609558,2017,0
cmpl-05afb8a394654ea986b2a801f0d5990d,decode,86.71785807609558,88.09569144248962,0,269
cmpl-06b6075e19084f89a6ca048c95facaae,prefill,82.90525150299072,82.98807787895203,7168,0
cmpl-06b6075e19084f89a6ca048c95facaae,decode,82.98807787895203,88.30277299880981,0,1024
cmpl-0edcfceb1e774ed199ef12120ceec2dc,prefill,85.17474293708801,85.20279693603516,2376,0
cmpl-0edcfceb1e774ed199ef12120ceec2dc,decode,85.20279693603516,89.71058630943298,0,873
cmpl-e9dfa4f2e0de45a9830d46a78c9a659c,prefill,85.93438482284546,85.97465443611145,3690,0
cmpl-e9dfa4f2e0de45a9830d46a78c9a659c,decode,85.97465443611145,90.27695226669312,0,834
cmpl-4e9f25a7459748478919965ac3d9efd7,prefill,89.7327356338501,89.76187753677368,2540,0
cmpl-4e9f25a7459748478919965ac3d9efd7,decode,89.76187753677368,91.09743213653564,0,264
cmpl-995ffb875e3d44449b7a330a28a040b5,prefill,88.21530318260193,88.25455093383789,3694,0
cmpl-995ffb875e3d44449b7a330a28a040b5,decode,88.25455093383789,92.19368553161621,0,766
cmpl-577c49e7ef3b406db5a82c23289854fa,prefill,91.25199890136719,91.28949189186096,3478,0
cmpl-577c49e7ef3b406db5a82c23289854fa,decode,91.28949189186096,92.69723796844482,0,286
cmpl-39dac5e3be774167bc78858f9a4df1ac,prefill,88.98106575012207,89.06501722335815,7168,0
cmpl-39dac5e3be774167bc78858f9a4df1ac,decode,89.06501722335815,92.76461672782898,0,731
cmpl-c8f3e4293bc9497583b2443520b74fac,prefill,87.4611885547638,87.53464031219482,6179,0
cmpl-c8f3e4293bc9497583b2443520b74fac,decode,87.53464031219482,92.77215075492859,0,1024
cmpl-8e185638efc44b9996324f31cc1465a8,prefill,90.49200391769409,90.53211832046509,3711,0
cmpl-8e185638efc44b9996324f31cc1465a8,decode,90.53211832046509,95.35502862930298,0,1024
cmpl-e03144754dcf460cab19ade09d2ef95c,prefill,97.56878471374512,97.63557195663452,5627,0
cmpl-e03144754dcf460cab19ade09d2ef95c,decode,97.63557195663452,101.25461530685425,0,721
cmpl-b791579211a848aba3a998211287b197,prefill,98.17003917694092,98.19086980819702,1303,0
cmpl-b791579211a848aba3a998211287b197,decode,98.19086980819702,101.72677516937256,0,699
cmpl-d9ad9819779d40c39e7c2671ea67e86d,prefill,100.00894379615784,100.06157064437866,4158,0
cmpl-d9ad9819779d40c39e7c2671ea67e86d,decode,100.06157064437866,102.06657433509827,0,388
cmpl-d7226bd90f47473c948d15aba9ebe4c0,prefill,98.78568577766418,98.82090830802917,3305,0
cmpl-d7226bd90f47473c948d15aba9ebe4c0,decode,98.82090830802917,102.26753401756287,0,676
cmpl-ede90550b0aa42a59f349262593f8817,prefill,101.2211844921112,101.2472734451294,846,0
cmpl-ede90550b0aa42a59f349262593f8817,decode,101.2472734451294,104.14060425758362,0,566
cmpl-9153d50f11c248f2a0bbaf78c7ee6cb9,prefill,99.3961112499237,99.42784404754639,2938,0
cmpl-9153d50f11c248f2a0bbaf78c7ee6cb9,decode,99.42784404754639,104.69837141036987,0,1024
cmpl-dd1ee4064aab42e0aa6c510b84f4ba28,prefill,100.61941361427307,100.68985033035278,6018,0
cmpl-dd1ee4064aab42e0aa6c510b84f4ba28,decode,100.68985033035278,104.88887166976929,0,823
cmpl-a3b0e3b357df41dda1e9cdf4f145bb54,prefill,103.05486965179443,103.0781500339508,1917,0
cmpl-a3b0e3b357df41dda1e9cdf4f145bb54,decode,103.0781500339508,105.93796300888062,0,546
cmpl-11596e0333934608acc144fbcc15b359,prefill,102.44336032867432,102.46681332588196,1853,0
cmpl-11596e0333934608acc144fbcc15b359,decode,102.46681332588196,106.92489528656006,0,840
cmpl-e33f35a4266742d49179f4f75ac46755,prefill,101.83282423019409,101.85276246070862,1012,0
cmpl-e33f35a4266742d49179f4f75ac46755,decode,101.85276246070862,107.23602414131165,0,1024
cmpl-e5d02f868989457bab637d44aab134eb,prefill,104.88866305351257,104.92797183990479,3672,0
cmpl-e5d02f868989457bab637d44aab134eb,decode,104.92797183990479,108.09613943099976,0,585
cmpl-377a3ec304894aea9c1940f339d9fe48,prefill,106.11139702796936,106.16154623031616,4162,0
cmpl-377a3ec304894aea9c1940f339d9fe48,decode,106.16154623031616,108.88328719139099,0,500
cmpl-a2b934c2053c41deb4c9b6220a4ff630,prefill,104.27306151390076,104.28071999549866,376,0
cmpl-a2b934c2053c41deb4c9b6220a4ff630,decode,104.28071999549866,109.23682904243469,0,919
cmpl-2aaa5ec571d3478a998a5a4b26bf6d47,prefill,103.67279100418091,103.7569489479065,7168,0
cmpl-2aaa5ec571d3478a998a5a4b26bf6d47,decode,103.7569489479065,109.2467429637909,0,1024
cmpl-30990e12b05d4238bce55164f581b432,prefill,105.49852252006531,105.54025411605835,3864,0
cmpl-30990e12b05d4238bce55164f581b432,decode,105.54025411605835,111.07274079322815,0,1024
cmpl-5052229a396b4f1f8b49c27c3ce232b2,prefill,106.72497081756592,106.81200098991394,7168,0
cmpl-5052229a396b4f1f8b49c27c3ce232b2,decode,106.81200098991394,112.05115175247192,0,971
cmpl-5d56018588d5406a9464bf75dd304a03,prefill,107.32618856430054,107.34619879722595,1167,0
cmpl-5d56018588d5406a9464bf75dd304a03,decode,107.34619879722595,112.86397171020508,0,1024
cmpl-0837980e8e2c4a7c886d9d78ef71358a,prefill,107.9402072429657,107.99974966049194,4650,0
cmpl-0837980e8e2c4a7c886d9d78ef71358a,decode,107.99974966049194,113.46935296058655,0,1024
cmpl-3ae5751225b14a9e8f30ad4768359dfe,prefill,111.60449361801147,111.6814911365509,6211,0
cmpl-3ae5751225b14a9e8f30ad4768359dfe,decode,111.6814911365509,113.7845516204834,0,407
cmpl-c41196b4bcc64447aa8448b340eb32a9,prefill,108.54890942573547,108.5833945274353,3156,0
cmpl-c41196b4bcc64447aa8448b340eb32a9,decode,108.5833945274353,114.00545382499695,0,1024
cmpl-17194443b7ca4da493f98c3582207aaa,prefill,109.16208958625793,109.19371247291565,2755,0
cmpl-17194443b7ca4da493f98c3582207aaa,decode,109.19371247291565,114.3927834033966,0,991
cmpl-4a2afe4628ea4afbabf9613b0dc394e0,prefill,110.98581504821777,111.00514531135559,818,0
cmpl-4a2afe4628ea4afbabf9613b0dc394e0,decode,111.00514531135559,114.46510100364685,0,667
cmpl-ee5a0e55cff84e99a9634bb7121186ce,prefill,109.77005958557129,109.81893587112427,4128,0
cmpl-ee5a0e55cff84e99a9634bb7121186ce,decode,109.81893587112427,114.68387460708618,0,936
cmpl-7540a1f03a1649b3b408a43cd2b6650f,prefill,112.2076587677002,112.23007726669312,928,0
cmpl-7540a1f03a1649b3b408a43cd2b6650f,decode,112.23007726669312,114.98558783531189,0,559
cmpl-b64c6526606e4b9e845323908515348b,prefill,110.38100743293762,110.41902446746826,3329,0
cmpl-b64c6526606e4b9e845323908515348b,decode,110.41902446746826,115.5857183933258,0,1024
cmpl-4b8403068b704ca1905423edaf1cc0c3,prefill,117.70580172538757,117.74592208862305,3700,0
cmpl-4b8403068b704ca1905423edaf1cc0c3,decode,117.74592208862305,121.88443326950073,0,802
cmpl-8b816510dc4c4d4f855c8a214356bfc8,prefill,119.23890328407288,119.29858565330505,5015,0
cmpl-8b816510dc4c4d4f855c8a214356bfc8,decode,119.29858565330505,122.7269127368927,0,641
cmpl-fbde70788306466f8282e6206e2f50b1,prefill,121.28092408180237,121.35627603530884,6324,0
cmpl-fbde70788306466f8282e6206e2f50b1,decode,121.35627603530884,123.54910206794739,0,396
cmpl-4b8519119c8d4a7d8b60b5cfde353f87,prefill,118.2130196094513,118.23898577690125,2231,0
cmpl-4b8519119c8d4a7d8b60b5cfde353f87,decode,118.23898577690125,123.69069170951843,0,1024
cmpl-5fe61258adc04bf89c35240cd02012b6,prefill,119.74542737007141,119.77709293365479,2882,0
cmpl-5fe61258adc04bf89c35240cd02012b6,decode,119.77709293365479,124.13237476348877,0,789
cmpl-f0b8996513824fadaf6cc600924a5501,prefill,118.72282910346985,118.74295663833618,1441,0
cmpl-f0b8996513824fadaf6cc600924a5501,decode,118.74295663833618,124.29608082771301,0,1024
cmpl-6ff7031479954e07940f1f52539d759c,prefill,122.29450058937073,122.32114553451538,2328,0
cmpl-6ff7031479954e07940f1f52539d759c,decode,122.32114553451538,125.60711812973022,0,575
cmpl-92a9be40b4164c499c58929b27f591f2,prefill,120.25701594352722,120.29067420959473,3104,0
cmpl-92a9be40b4164c499c58929b27f591f2,decode,120.29067420959473,126.00811648368835,0,1011
cmpl-b0a5071988c242f8ae4eae10159241ea,prefill,123.82993698120117,123.89890241622925,5763,0
cmpl-b0a5071988c242f8ae4eae10159241ea,decode,123.89890241622925,126.006680727005,0,367
cmpl-d3ed0d11e05d4199a58d2df59ebd6320,prefill,120.76946640014648,120.82038640975952,4097,0
cmpl-d3ed0d11e05d4199a58d2df59ebd6320,decode,120.82038640975952,126.66515946388245,0,1024
cmpl-c7ca7fa652f24ea8a5091d4604a99d6a,prefill,121.78576326370239,121.81947898864746,2993,0
cmpl-c7ca7fa652f24ea8a5091d4604a99d6a,decode,121.81947898864746,127.69886231422424,0,1024
cmpl-2771231f72e2493eb813a095e91b25b8,prefill,125.86821413040161,125.91950559616089,4355,0
cmpl-2771231f72e2493eb813a095e91b25b8,decode,125.91950559616089,127.95776677131653,0,347
cmpl-41c8f88f3cdd4a2eb7e30b0a40d4bf8b,prefill,126.38378739356995,126.46237635612488,6433,0
cmpl-41c8f88f3cdd4a2eb7e30b0a40d4bf8b,decode,126.46237635612488,128.0015242099762,0,265
cmpl-4cafab4894654a40bf7fc03227d9b0e8,prefill,122.80701446533203,122.86752676963806,4642,0
cmpl-4cafab4894654a40bf7fc03227d9b0e8,decode,122.86752676963806,128.78742718696594,0,1024
cmpl-93324a808ad9424ea56d8a1d55b41943,prefill,123.31717824935913,123.3575336933136,3613,0
cmpl-93324a808ad9424ea56d8a1d55b41943,decode,123.3575336933136,129.27379035949707,0,1024
cmpl-dd5d46933deb4d2d9d120b956144e57a,prefill,127.40398621559143,127.48006081581116,6208,0
cmpl-dd5d46933deb4d2d9d120b956144e57a,decode,127.48006081581116,129.57310152053833,0,370
cmpl-2e3895226f4047dfabe26d3c8300b5c9,prefill,124.34486317634583,124.42883896827698,7168,0
cmpl-2e3895226f4047dfabe26d3c8300b5c9,decode,124.42883896827698,130.24736976623535,0,1024
cmpl-115e375acb7146eb901d5741999566c4,prefill,124.84451222419739,124.87252831459045,2425,0
cmpl-115e375acb7146eb901d5741999566c4,decode,124.87252831459045,130.65114641189575,0,1024
cmpl-3201f2af58f140fba3348a20a6d83909,prefill,128.41906094551086,128.47998023033142,4622,0
cmpl-3201f2af58f140fba3348a20a6d83909,decode,128.47998023033142,130.66224718093872,0,409
cmpl-ade346b63747482ea4ebb0490541c3ff,prefill,125.35945105552673,125.41153740882874,4455,0
cmpl-ade346b63747482ea4ebb0490541c3ff,decode,125.41153740882874,131.10762548446655,0,1024
cmpl-20406ee8bf3f4e79a6fbfd3eebc0923f,prefill,129.94513320922852,129.97281336784363,2295,0
cmpl-20406ee8bf3f4e79a6fbfd3eebc0923f,decode,129.97281336784363,131.2817234992981,0,265
cmpl-71a897a599004635b83e3f6178e3622a,prefill,126.88440322875977,126.90995025634766,2000,0
cmpl-71a897a599004635b83e3f6178e3622a,decode,126.90995025634766,132.3153338432312,0,1024
cmpl-048b7d91ed99460d9b2c82495a6cdc9a,prefill,127.90852785110474,127.95964431762695,4182,0
cmpl-048b7d91ed99460d9b2c82495a6cdc9a,decode,127.95964431762695,132.3519904613495,0,856
cmpl-704337fc1b604a1392c1796b714af7c4,prefill,129.43353867530823,129.45619440078735,1533,0
cmpl-704337fc1b604a1392c1796b714af7c4,decode,129.45619440078735,134.28508353233337,0,1024
cmpl-7a672d6c8f4342028488140cf3dd016e,prefill,138.9733645915985,139.04330730438232,5857,0
cmpl-7a672d6c8f4342028488140cf3dd016e,decode,139.04330730438232,141.4317684173584,0,407
cmpl-1f394cfd949c450aabb71ea177a98efe,prefill,138.0948829650879,138.17878675460815,6709,0
cmpl-1f394cfd949c450aabb71ea177a98efe,decode,138.17878675460815,141.45997977256775,0,558
cmpl-c87c0acf54a3480b9f78f036327d8339,prefill,138.53604221343994,138.61025023460388,6172,0
cmpl-c87c0acf54a3480b9f78f036327d8339,decode,138.61025023460388,141.65433740615845,0,517
cmpl-37d14ba0435d435a9bcf78b88cd0778e,prefill,140.7144808769226,140.73618578910828,1349,0
cmpl-37d14ba0435d435a9bcf78b88cd0778e,decode,140.73618578910828,142.1819806098938,0,246
cmpl-584f761b82bf42759f374f8f3dc1e680,prefill,136.78170108795166,136.87438583374023,7168,0
cmpl-584f761b82bf42759f374f8f3dc1e680,decode,136.87438583374023,142.7894790172577,0,1024
cmpl-97e6869b3b5f46bf92caf39cfd318093,prefill,136.82310676574707,136.93096280097961,5595,0
cmpl-97e6869b3b5f46bf92caf39cfd318093,decode,136.93096280097961,142.79790091514587,0,1024
cmpl-8189eff30791446b98255d02147a5187,prefill,140.28290438652039,140.3229260444641,3511,0
cmpl-8189eff30791446b98255d02147a5187,decode,140.3229260444641,143.1205859184265,0,476
cmpl-6dfe68d108f54bc19c73480557a9b54f,prefill,137.20889019966125,137.23077368736267,1479,0
cmpl-6dfe68d108f54bc19c73480557a9b54f,decode,137.23077368736267,143.17435503005981,0,1024
cmpl-0290ed469c3c4edab93230696a8959d0,prefill,137.65228056907654,137.7113344669342,4633,0
cmpl-0290ed469c3c4edab93230696a8959d0,decode,137.7113344669342,143.66129732131958,0,1023
cmpl-71d704e91ede4b2c9f0842a12084586a,prefill,139.40855836868286,139.46298098564148,4553,0
cmpl-71d704e91ede4b2c9f0842a12084586a,decode,139.46298098564148,144.14147806167603,0,806
cmpl-657fe7880d8c42d0b6289e23d76f2638,prefill,141.16283416748047,141.24427962303162,6854,0
cmpl-657fe7880d8c42d0b6289e23d76f2638,decode,141.24427962303162,144.78349661827087,0,611
cmpl-8db0d13e83f848bdb414a1b65ebc4bfb,prefill,139.84179282188416,139.87318921089172,2376,0
cmpl-8db0d13e83f848bdb414a1b65ebc4bfb,decode,139.87318921089172,145.76526761054993,0,1024
cmpl-6e03e6be387c4a739314bc7f7b1f2842,prefill,145.09938716888428,145.12162613868713,1543,0
cmpl-6e03e6be387c4a739314bc7f7b1f2842,decode,145.12162613868713,145.9126501083374,0,151
cmpl-883d10f2b90c4d1dad6908954b7c8035,prefill,144.22542071342468,144.28940296173096,4626,0
cmpl-883d10f2b90c4d1dad6908954b7c8035,decode,144.28940296173096,146.19077062606812,0,356
cmpl-66e67beca20f492c8fe95993204154ad,prefill,141.5903754234314,141.6164038181305,1236,0
cmpl-66e67beca20f492c8fe95993204154ad,decode,141.6164038181305,147.3420433998108,0,1024
